File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,44,24,4,4,buffer,swprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",,CWE-120,#   define _stprintf   swprintf,b6ab472d4020a6203e72d1d3731e06aadcdfe339c0395a0f1a43f0fe9317c62d,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,46,12,4,4,buffer,_stprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",,CWE-120,#   define _stprintf   _swprintf,19a30c5529bb8945aaf87437022e340468c13a899c1add53f9f10aa6172f505f,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,48,21,4,4,format,wprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _tprintf    wprintf,605329b1f2c164e87817585a417b82f0fd4be390efb350b9549a4e22a620bff0,2.0.19,FF1016,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,49,9,4,4,format,_vftprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _vftprintf  vfwprintf,b6318c7596b67581d6210df5d0b1886afa1caa594378e86570d9179735f6b541,2.0.19,FF1017,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,49,21,4,4,format,vfwprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _vftprintf  vfwprintf,b6318c7596b67581d6210df5d0b1886afa1caa594378e86570d9179735f6b541,2.0.19,FF1016,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,50,9,4,4,format,_vsntprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _vsntprintf _vsnwprintf,24939afc64a84ac994026531dcecb886d97a40d1774b288a391e0e1fe5fb6099,2.0.19,FF1019,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,52,12,4,4,buffer,_vstprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",,CWE-120,#   define _vstprintf  vswprintf,c20b44461f6635c46a84a9c6949953b126f2a967fc74d51a20e889ff17507be6,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,52,24,4,4,buffer,vswprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",,CWE-120,#   define _vstprintf  vswprintf,c20b44461f6635c46a84a9c6949953b126f2a967fc74d51a20e889ff17507be6,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,54,12,4,4,buffer,_vstprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",,CWE-120,#   define _vstprintf  _vswprintf,3e995c35938a0e7f283c327f5e9addbf4465ca78c4fa8985d25eb95d36ad3de0,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,58,9,4,4,buffer,_tscanf,"The scanf() family's %s operation, without a limit specification, permits buffer overflows (CWE-120, CWE-20).","Specify a limit to %s, or use a different input function.",,"CWE-120, CWE-20",#define _tscanf     wscanf,b30816f6ad9647a92f9cedd38345aaa68f28ac84aea524be65d4ea62ba23ec82,2.0.19,FF1020,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,58,21,4,4,buffer,wscanf,"The scanf() family's %s operation, without a limit specification, permits buffer overflows (CWE-120, CWE-20).","Specify a limit to %s, or use a different input function.",,"CWE-120, CWE-20",#define _tscanf     wscanf,b30816f6ad9647a92f9cedd38345aaa68f28ac84aea524be65d4ea62ba23ec82,2.0.19,FF1020,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,62,9,4,4,buffer,_tcscat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,,,CWE-120,#define _tcscat     wcscat,fefad520b5e5fd2eb055c00372958acd8558a57723c770385e9b97eece0a28d5,2.0.19,FF1006,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,62,21,4,4,buffer,wcscat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,,,CWE-120,#define _tcscat     wcscat,fefad520b5e5fd2eb055c00372958acd8558a57723c770385e9b97eece0a28d5,2.0.19,FF1006,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,65,9,4,4,buffer,_tcscpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,Consider using a function version that stops copying at the end of the buffer.,,CWE-120,#define _tcscpy     wcscpy,4aa0f3241de9cbfba3ebaba96f4f86f55a591857729ce83fddd19b1dfeb72ef2,2.0.19,FF1003,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,65,21,4,4,buffer,wcscpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,Consider using a function version that stops copying at the end of the buffer.,,CWE-120,#define _tcscpy     wcscpy,4aa0f3241de9cbfba3ebaba96f4f86f55a591857729ce83fddd19b1dfeb72ef2,2.0.19,FF1003,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,143,9,4,4,format,_ftprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _ftprintf   fprintf,cd5a276847ec3cf84c357efec4f5fa67efc436d13df0b1ed03abe63ee355a7af,2.0.19,FF1017,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,143,21,4,4,format,fprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _ftprintf   fprintf,cd5a276847ec3cf84c357efec4f5fa67efc436d13df0b1ed03abe63ee355a7af,2.0.19,FF1017,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,144,9,4,4,format,_sntprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _sntprintf  _snprintf,343d0a3a71e9052f778cf216fde477c066b6ae170bb8683d6585a116ad019646,2.0.19,FF1019,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,144,21,4,4,format,_snprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _sntprintf  _snprintf,343d0a3a71e9052f778cf216fde477c066b6ae170bb8683d6585a116ad019646,2.0.19,FF1019,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,145,9,4,4,buffer,_stprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",,CWE-120,#define _stprintf   sprintf,494a2097de8250a6a975ebfb186fb09334eecf634e0d74d455d67f1a3a00e368,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,145,21,4,4,buffer,sprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",,CWE-120,#define _stprintf   sprintf,494a2097de8250a6a975ebfb186fb09334eecf634e0d74d455d67f1a3a00e368,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,146,21,4,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _tprintf    printf,7c6233d307cf15bd96c1905a52283d6fdac84ddcb5766c4457c91e6ec629182e,2.0.19,FF1016,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,147,9,4,4,format,_vftprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _vftprintf  vfprintf,ffdb22613af6a09ddb3ae2b04a9e6c549fa8567562cf8e0d1505097a3b0f192b,2.0.19,FF1017,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,147,21,4,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _vftprintf  vfprintf,ffdb22613af6a09ddb3ae2b04a9e6c549fa8567562cf8e0d1505097a3b0f192b,2.0.19,FF1017,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,148,9,4,4,format,_vsntprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134).",Use a constant for the format specification.,,CWE-134,#define _vsntprintf _vsnprintf,3c18400a43c53b9d72831124e8573de723696c6ef3435321135d3ef6408d3abb,2.0.19,FF1019,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,149,9,4,4,buffer,_vstprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",,CWE-120,#define _vstprintf  vsprintf,c8abea6c18a0102cc4831fc1bbee24bc61d87d68c7f52cd17441f73d630ac6d5,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,149,21,4,4,buffer,vsprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",,CWE-120,#define _vstprintf  vsprintf,c8abea6c18a0102cc4831fc1bbee24bc61d87d68c7f52cd17441f73d630ac6d5,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,152,9,4,4,buffer,_tscanf,"The scanf() family's %s operation, without a limit specification, permits buffer overflows (CWE-120, CWE-20).","Specify a limit to %s, or use a different input function.",,"CWE-120, CWE-20",#define _tscanf     scanf,0822cbff765c0bde0d10d251c25922559236aaf2cb62e88f049c42d991fe9e02,2.0.19,FF1020,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,152,21,4,4,buffer,scanf,"The scanf() family's %s operation, without a limit specification, permits buffer overflows (CWE-120, CWE-20).","Specify a limit to %s, or use a different input function.",,"CWE-120, CWE-20",#define _tscanf     scanf,0822cbff765c0bde0d10d251c25922559236aaf2cb62e88f049c42d991fe9e02,2.0.19,FF1020,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,153,21,4,4,buffer,sscanf,"The scanf() family's %s operation, without a limit specification, permits buffer overflows (CWE-120, CWE-20).","Specify a limit to %s, or use a different input function.",,"CWE-120, CWE-20",#define _stscanf    sscanf,b1698df4b5b14aa26f26529bb5a26414bda1f743b637203dad03976c836aba95,2.0.19,FF1021,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,156,9,4,4,buffer,_tcscat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,,,CWE-120,#define _tcscat     strcat,77b74b94b3d4f04481e7b6dd7e66c7ffccd4026564d60a198150dde252a01bd7,2.0.19,FF1006,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,156,21,4,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",,CWE-120,#define _tcscat     strcat,77b74b94b3d4f04481e7b6dd7e66c7ffccd4026564d60a198150dde252a01bd7,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,160,9,4,4,buffer,_tcscpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,Consider using a function version that stops copying at the end of the buffer.,,CWE-120,#define _tcscpy     strcpy,4264df8c025b0bb33536d1d38e01f18134d3bf261d1278a0cb5fe9b9eb0374f5,2.0.19,FF1003,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,160,21,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,#define _tcscpy     strcpy,4264df8c025b0bb33536d1d38e01f18134d3bf261d1278a0cb5fe9b9eb0374f5,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/nsis_tchar.h,216,21,4,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,#define _tsystem    system,efd03c3cfb0c143b60ca32574f02a273995e45cb9734ebd11f5ff0545c1b33c2,2.0.19,FF1044,https://cwe.mitre.org/data/definitions/78.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/pluginapi.c,16,3,4,4,buffer,lstrcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,Consider using a function version that stops copying at the end of the buffer.,,CWE-120,"  lstrcpy(str,th->text);",153e30c1c24ac7184b9cba16b068ffb44fb7794c4c777f4b65acc16d70a51a3e,2.0.19,FF1003,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/pluginapi.c,52,3,4,4,buffer,lstrcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,Consider using a function version that stops copying at the end of the buffer.,,CWE-120,"		lstrcpy(g_variables + varnum*g_stringsize, var);",adfbe4a0409cab8ad6f018d9fe5cc302432e960b1096bc8ed7adf6e86e3d739d,2.0.19,FF1003,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/pluginapi.c,86,4,4,4,buffer,lstrcpyW,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"   lstrcpyW(wideStr, getuservariable(varnum));",548631b058562a596cb56c6ff8c4ba5e94a678ded2a730b179e2de94c507a042,2.0.19,FF1002,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./extras/package/win32/NSIS/nsProcess/pluginapi.c,141,4,4,4,buffer,lstrcpyA,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"   lstrcpyA(ansiStr, getuservariable(varnum));",df2f35f3136395990fed678c9046247b862856735f30a4bf0135874c077a8f86,2.0.19,FF1002,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./include/vlc_charset.h,436,23,4,4,buffer,scanf,"The scanf() family's %s operation, without a limit specification, permits buffer overflows (CWE-120, CWE-20).","Specify a limit to %s, or use a different input function.",,"CWE-120, CWE-20","__attribute__((format(scanf, 2, 3)))",65140dd30ccd47678ed80c6534c3e38001d5831212cbe1d565ccd6bce06407aa,2.0.19,FF1020,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./include/vlc_common.h,179,50,4,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,"#  define VLC_FORMAT(x,y) __attribute__ ((format(printf,x,y)))",f49d99de1e9e60636bb7e9c8a2d5c4a54a9de13db0cf2a809b1a1c387adf17e0,2.0.19,FF1016,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./include/vlc_sout.h,77,33,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"#define sout_AccessOutNew( obj, access, name ) \",e8a275540c6dc8adf8d950389d0607435f09776e703ab2ed0c4122e0bf45aae7,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./projects/vlc/./include/vlc_sout.h,78,45,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"        sout_AccessOutNew( VLC_OBJECT(obj), access, name )",69b819ae9ba741dbae1be983efe1f57ddef71a3b289698a5493498e961306774,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./projects/vlc/./lib/log.c,103,5,4,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).",Use a constant for the format specification.,,CWE-134,"    vfprintf (stream, fmt, ap);",5d7defa3b1eccbceaffca6209761d4c447daefcabdaa117754658383b6f5eff5,2.0.19,FF1017,https://cwe.mitre.org/data/definitions/134.html
./projects/vlc/./lib/media.c,1185,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy( p_slave->psz_uri, p_item_slave->psz_uri );",f5da51be3d3315225284f101da9126fe3f189005e7ef356062b28e25d4497472,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./lib/media_discoverer.c,167,5,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"    strcpy( p_mdis->name, psz_name );",4b80c454615dbdaa11cafcc049bd6a9f20944e9c266e41bb48185681fc168603,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
./projects/vlc/./modules/access/avio.c,57,39,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,static int UrlInterruptCallback(void *access),1bd7c47c7d7da0621975212da7efa469125aa15df1e87bd86640c5baddd01a98,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./projects/vlc/./modules/access/avio.c,63,12,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,    (void) access;,8c2005584a3a8eb60f28bc720a41e1250ef171d1c5dc7fc7c0fd4426c3020a6a,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./projects/vlc/./modules/access/avio.c,111,19,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"        .opaque = access,",186e875fe60e15f2bb6a19b80f4f7428ea35025a0c226ecb07fc25808a9c8847,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./projects/vlc/./modules/access/avio.c,114,40,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"    char *psz_opts = var_InheritString(access, ""avio-options"");",79eb202cdef0e4badf929d3a025d82f62eb576500e99201f50577c82c329246c,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./projects/vlc/./modules/access/avio.c,122,18,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"        msg_Err( access, ""unknown option \""%s\"""", t->key );",199331e900e1ab655764f17d46f091971473f5c4b45dba2223d624ecdfa8398d,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./projects/vlc/./modules/access/avio.c,125,17,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"        msg_Err(access, ""Failed to open %s: %s"", url,",0b579d7039aaae59fe36207f6b87c4e4510e8145ce2aa3be3bbaf60fc92bba63,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./projects/vlc/./modules/access/avio.c,136,13,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"    msg_Dbg(access, ""%sseekable, size=%""PRIi64, seekable ? """" : ""not "",",666147d27f6cfd19a01c565cc1a206c3da5a160af1ba1b520995cc7af07f7ab2,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./projects/vlc/./modules/access/avio.c,160,24,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"    config_ChainParse( access, ""sout-avio-"", ppsz_sout_options, access->p_cfg );",ea2f9ce6483ecbd50aa76c7a35ee3dddc70e7d7a78c697f767792dc2e37385bc,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
